subtipo_hecho,latitud,longitud,peso
ROBO,-12.92,-74.26,1
ROBO,-12.92,-70.35,1
ROBO,-12.92,-70.33,1
ROBO,-12.9,-69.95,1
ROBO,-12.89,-72.74,1
ROBO,-12.88,-69.76,1
ROBO,-12.88,-69.75,1
ROBO,-12.87,-72.7,4
ROBO,-12.87,-72.69,1
ROBO,-12.87,-72.45,2
ROBO,-12.86,-74.58,1
ROBO,-12.79,-76.57,2
ROBO,-12.79,-74.98,1
ROBO,-12.79,-74.94,1
ROBO,-12.79,-73.62,1
ROBO,-12.79,-72.6,1
ROBO,-12.78,-74.99,2
ROBO,-12.78,-74.98,1
ROBO,-12.78,-74.97,1
ROBO,-12.77,-76.53,1
ROBO,-12.76,-76.6,1
ROBO,-12.76,-74.64,1
ROBO,-12.76,-69.56,1
ROBO,-12.75,-74.36,1
ROBO,-12.74,-69.57,1
ROBO,-12.73,-69.51,1
ROBO,-12.72,-76.62,1
ROBO,-12.72,-72.53,1
ROBO,-12.72,-69.59,2
ROBO,-12.72,-69.58,1
ROBO,-12.71,-76.63,1
ROBO,-12.69,-76.65,1
ROBO,-12.69,-73.74,1
ROBO,-12.69,-73.73,1
ROBO,-12.69,-69.41,1
ROBO,-12.68,-76.65,1
ROBO,-12.68,-73.73,1
ROBO,-12.68,-72.97,1
ROBO,-12.68,-72.27,1
ROBO,-12.67,-76.65,2
ROBO,-12.67,-76.62,1
ROBO,-12.66,-76.64,1
ROBO,-12.66,-76.63,6
ROBO,-12.65,-76.64,3
ROBO,-12.65,-76.63,4
ROBO,-12.65,-69.3,1
ROBO,-12.64,-76.67,1
ROBO,-12.64,-76.64,1
ROBO,-12.64,-73.2,1
ROBO,-12.62,-76.67,1
ROBO,-12.61,-73.13,1
ROBO,-12.6,-73.83,1
ROBO,-12.6,-69.2,3
ROBO,-12.6,-69.19,1
ROBO,-12.6,-69.18,4
ROBO,-12.59,-75.96,1
ROBO,-12.59,-74.15,2
ROBO,-12.59,-69.22,1
ROBO,-12.59,-69.21,2
ROBO,-12.59,-69.19,3
ROBO,-12.58,-69.2,3
ROBO,-12.58,-69.19,1
ROBO,-12.57,-69.2,1
ROBO,-12.56,-73.81,1
ROBO,-12.54,-76.72,2
ROBO,-12.54,-70.0,1
ROBO,-12.52,-76.74,6
ROBO,-12.52,-76.73,4
ROBO,-12.52,-73.83,2
ROBO,-12.51,-76.74,2
ROBO,-12.51,-76.73,10
ROBO,-12.51,-73.86,3
ROBO,-12.51,-73.83,1
ROBO,-12.5,-76.76,1
ROBO,-12.5,-76.74,1
ROBO,-12.49,-76.78,1
ROBO,-12.48,-76.75,4
ROBO,-12.48,-76.74,1
ROBO,-12.48,-73.8,1
ROBO,-12.47,-76.74,1
ROBO,-12.47,-74.77,1
ROBO,-12.46,-76.75,3
ROBO,-12.46,-75.92,3
ROBO,-12.46,-73.86,1
ROBO,-12.4,-76.78,1
ROBO,-12.4,-74.87,1
ROBO,-12.4,-74.86,1
ROBO,-12.4,-73.91,1
ROBO,-12.39,-76.77,1
ROBO,-12.37,-74.01,1
ROBO,-12.31,-75.71,1
ROBO,-12.3,-76.85,1
ROBO,-12.29,-76.85,6
ROBO,-12.29,-75.7,1
ROBO,-12.28,-76.89,1
ROBO,-12.28,-76.87,1
ROBO,-12.26,-76.91,1
ROBO,-12.26,-76.9,1
ROBO,-12.26,-76.88,4
ROBO,-12.26,-76.84,1
ROBO,-12.25,-76.93,1
ROBO,-12.25,-76.89,1
ROBO,-12.24,-76.92,1
ROBO,-12.23,-76.97,2
ROBO,-12.23,-76.96,1
ROBO,-12.23,-76.95,3
ROBO,-12.23,-76.94,3
ROBO,-12.23,-76.89,1
ROBO,-12.22,-76.98,1
ROBO,-12.22,-76.97,2
ROBO,-12.22,-76.95,8
ROBO,-12.22,-76.94,54
ROBO,-12.22,-76.93,11
ROBO,-12.22,-76.92,1
ROBO,-12.22,-76.91,1
ROBO,-12.21,-77.02,1
ROBO,-12.21,-77.01,3
ROBO,-12.21,-77.0,1
ROBO,-12.21,-76.97,1
ROBO,-12.21,-76.96,2
ROBO,-12.21,-76.95,15
ROBO,-12.21,-76.94,20
ROBO,-12.21,-76.93,6
ROBO,-12.21,-76.92,1
ROBO,-12.21,-76.91,1
ROBO,-12.21,-76.9,1
ROBO,-12.2,-77.01,8
ROBO,-12.2,-77.0,6
ROBO,-12.2,-76.99,2
ROBO,-12.2,-76.98,3
ROBO,-12.2,-76.95,2
ROBO,-12.2,-76.94,11
ROBO,-12.2,-76.93,10
ROBO,-12.2,-76.92,1
ROBO,-12.19,-77.03,1
ROBO,-12.19,-77.01,3
ROBO,-12.19,-77.0,2
ROBO,-12.19,-76.97,2
ROBO,-12.19,-76.96,1
ROBO,-12.19,-76.94,1
ROBO,-12.19,-76.93,1
ROBO,-12.19,-76.92,1
ROBO,-12.19,-76.86,1
ROBO,-12.19,-69.11,1
ROBO,-12.18,-77.02,2
ROBO,-12.18,-77.01,5
ROBO,-12.18,-77.0,11
ROBO,-12.18,-76.96,1
ROBO,-12.18,-76.95,6
ROBO,-12.18,-76.94,19
ROBO,-12.18,-76.93,1
ROBO,-12.18,-69.1,1
ROBO,-12.17,-77.03,1
ROBO,-12.17,-77.02,1
ROBO,-12.17,-77.01,2
ROBO,-12.17,-77.0,1
ROBO,-12.17,-76.99,1
ROBO,-12.17,-76.98,8
ROBO,-12.17,-76.97,2
ROBO,-12.17,-76.96,9
ROBO,-12.17,-76.95,31
ROBO,-12.17,-76.94,6
ROBO,-12.17,-76.93,8
ROBO,-12.17,-76.92,5
ROBO,-12.17,-75.13,2
ROBO,-12.16,-77.03,1
ROBO,-12.16,-77.02,1
ROBO,-12.16,-76.99,5
ROBO,-12.16,-76.98,5
ROBO,-12.16,-76.97,9
ROBO,-12.16,-76.96,4
ROBO,-12.16,-76.95,6
ROBO,-12.16,-76.94,5
ROBO,-12.16,-76.93,3
ROBO,-12.16,-76.91,1
ROBO,-12.15,-77.02,38
ROBO,-12.15,-77.01,4
ROBO,-12.15,-76.99,6
ROBO,-12.15,-76.98,5
ROBO,-12.15,-76.97,1
ROBO,-12.15,-76.96,2
ROBO,-12.14,-77.03,3
ROBO,-12.14,-77.02,44
ROBO,-12.14,-77.01,2
ROBO,-12.14,-77.0,1
ROBO,-12.14,-76.99,4
ROBO,-12.14,-76.98,7
ROBO,-12.14,-76.97,1
ROBO,-12.14,-76.94,1
ROBO,-12.14,-76.87,1
ROBO,-12.14,-75.22,2
ROBO,-12.14,-75.16,2
ROBO,-12.13,-77.03,8
ROBO,-12.13,-77.02,6
ROBO,-12.13,-77.01,2
ROBO,-12.13,-77.0,4
ROBO,-12.13,-76.99,1
ROBO,-12.13,-76.96,2
ROBO,-12.13,-76.95,1
ROBO,-12.13,-75.22,1
ROBO,-12.12,-77.04,4
ROBO,-12.12,-77.03,15
ROBO,-12.12,-77.02,5
ROBO,-12.12,-77.01,6
ROBO,-12.12,-77.0,9
ROBO,-12.12,-76.99,3
ROBO,-12.12,-76.96,1
ROBO,-12.12,-76.95,1
ROBO,-12.12,-76.87,1
ROBO,-12.12,-75.83,1
ROBO,-12.12,-75.21,1
ROBO,-12.12,-69.31,1
ROBO,-12.11,-77.05,3
ROBO,-12.11,-77.04,2
ROBO,-12.11,-77.03,5
ROBO,-12.11,-77.02,9
ROBO,-12.11,-77.01,9
ROBO,-12.11,-77.0,3
ROBO,-12.11,-76.99,1
ROBO,-12.11,-76.98,5
ROBO,-12.11,-76.97,2
ROBO,-12.11,-76.94,1
ROBO,-12.11,-76.87,1
ROBO,-12.11,-75.22,1
ROBO,-12.11,-75.21,1
ROBO,-12.11,-74.1,1
ROBO,-12.1,-77.07,1
ROBO,-12.1,-77.03,10
ROBO,-12.1,-77.02,6
ROBO,-12.1,-77.01,2
ROBO,-12.1,-77.0,1
ROBO,-12.1,-76.98,1
ROBO,-12.1,-76.96,1
ROBO,-12.1,-76.95,1
ROBO,-12.1,-76.88,1
ROBO,-12.1,-75.21,1
ROBO,-12.1,-75.2,1
ROBO,-12.1,-75.19,1
ROBO,-12.09,-77.09,1
ROBO,-12.09,-77.08,4
ROBO,-12.09,-77.06,3
ROBO,-12.09,-77.05,5
ROBO,-12.09,-77.04,6
ROBO,-12.09,-77.03,16
ROBO,-12.09,-77.02,4
ROBO,-12.09,-77.01,4
ROBO,-12.09,-77.0,1
ROBO,-12.09,-76.98,1
ROBO,-12.09,-76.97,1
ROBO,-12.09,-76.95,2
ROBO,-12.09,-76.93,1
ROBO,-12.09,-76.9,2
ROBO,-12.09,-76.88,1
ROBO,-12.09,-75.29,1
ROBO,-12.09,-75.22,2
ROBO,-12.09,-75.2,3
ROBO,-12.09,-75.19,2
ROBO,-12.08,-77.11,2
ROBO,-12.08,-77.1,1
ROBO,-12.08,-77.09,4
ROBO,-12.08,-77.08,11
ROBO,-12.08,-77.07,6
ROBO,-12.08,-77.06,14
ROBO,-12.08,-77.05,16
ROBO,-12.08,-77.04,16
ROBO,-12.08,-77.03,10
ROBO,-12.08,-77.02,10
ROBO,-12.08,-77.01,19
ROBO,-12.08,-77.0,6
ROBO,-12.08,-76.99,7
ROBO,-12.08,-76.98,34
ROBO,-12.08,-76.97,1
ROBO,-12.08,-76.95,1
ROBO,-12.08,-76.93,1
ROBO,-12.08,-76.91,1
ROBO,-12.08,-75.22,1
ROBO,-12.08,-75.21,4
ROBO,-12.08,-75.2,4
ROBO,-12.08,-75.19,1
ROBO,-12.07,-77.16,2
ROBO,-12.07,-77.15,1
ROBO,-12.07,-77.14,2
ROBO,-12.07,-77.13,12
ROBO,-12.07,-77.12,17
ROBO,-12.07,-77.11,11
ROBO,-12.07,-77.1,7
ROBO,-12.07,-77.09,2
ROBO,-12.07,-77.08,9
ROBO,-12.07,-77.07,7
ROBO,-12.07,-77.06,2
ROBO,-12.07,-77.05,11
ROBO,-12.07,-77.04,5
ROBO,-12.07,-77.03,9
ROBO,-12.07,-77.02,17
ROBO,-12.07,-77.01,50
ROBO,-12.07,-77.0,6
ROBO,-12.07,-76.99,5
ROBO,-12.07,-76.98,17
ROBO,-12.07,-76.97,7
ROBO,-12.07,-76.96,1
ROBO,-12.07,-76.95,1
ROBO,-12.07,-76.94,1
ROBO,-12.07,-75.22,5
ROBO,-12.07,-75.21,5
ROBO,-12.07,-75.2,2
ROBO,-12.07,-75.19,1
ROBO,-12.06,-77.15,4
ROBO,-12.06,-77.14,9
ROBO,-12.06,-77.13,14
ROBO,-12.06,-77.12,4
ROBO,-12.06,-77.11,7
ROBO,-12.06,-77.1,6
ROBO,-12.06,-77.09,1
ROBO,-12.06,-77.08,4
ROBO,-12.06,-77.07,10
ROBO,-12.06,-77.06,11
ROBO,-12.06,-77.05,20
ROBO,-12.06,-77.04,14
ROBO,-12.06,-77.03,6
ROBO,-12.06,-77.02,17
ROBO,-12.06,-77.01,39
ROBO,-12.06,-77.0,8
ROBO,-12.06,-76.99,1
ROBO,-12.06,-76.98,5
ROBO,-12.06,-76.97,18
ROBO,-12.06,-76.96,5
ROBO,-12.06,-76.95,3
ROBO,-12.06,-76.94,2
ROBO,-12.06,-75.29,2
ROBO,-12.06,-75.25,1
ROBO,-12.06,-75.22,14
ROBO,-12.06,-75.21,5
ROBO,-12.06,-75.2,5
ROBO,-12.06,-75.19,1
ROBO,-12.05,-77.14,2
ROBO,-12.05,-77.13,11
ROBO,-12.05,-77.12,4
ROBO,-12.05,-77.11,9
ROBO,-12.05,-77.1,8
ROBO,-12.05,-77.09,6
ROBO,-12.05,-77.08,7
ROBO,-12.05,-77.07,8
ROBO,-12.05,-77.06,23
ROBO,-12.05,-77.05,20
ROBO,-12.05,-77.04,42
ROBO,-12.05,-77.03,36
ROBO,-12.05,-77.02,29
ROBO,-12.05,-77.01,2
ROBO,-12.05,-77.0,13
ROBO,-12.05,-76.99,1
ROBO,-12.05,-76.98,17
ROBO,-12.05,-76.97,7
ROBO,-12.05,-76.96,17
ROBO,-12.05,-76.95,5
ROBO,-12.05,-75.22,5
ROBO,-12.05,-75.21,1
ROBO,-12.05,-75.2,4
ROBO,-12.04,-77.14,2
ROBO,-12.04,-77.13,2
ROBO,-12.04,-77.12,10
ROBO,-12.04,-77.11,2
ROBO,-12.04,-77.1,22
ROBO,-12.04,-77.09,15
ROBO,-12.04,-77.08,8
ROBO,-12.04,-77.07,4
ROBO,-12.04,-77.06,4
ROBO,-12.04,-77.05,18
ROBO,-12.04,-77.04,14
ROBO,-12.04,-77.03,9
ROBO,-12.04,-77.02,22
ROBO,-12.04,-77.01,6
ROBO,-12.04,-77.0,3
ROBO,-12.04,-76.99,21
ROBO,-12.04,-76.98,9
ROBO,-12.04,-76.97,8
ROBO,-12.04,-76.96,10
ROBO,-12.04,-76.95,3
ROBO,-12.04,-76.94,1
ROBO,-12.04,-76.92,1
ROBO,-12.04,-75.25,1
ROBO,-12.04,-75.24,1
ROBO,-12.04,-75.23,5
ROBO,-12.04,-75.22,2
ROBO,-12.04,-75.19,2
ROBO,-12.03,-77.13,3
ROBO,-12.03,-77.1,1
ROBO,-12.03,-77.09,17
ROBO,-12.03,-77.08,21
ROBO,-12.03,-77.07,6
ROBO,-12.03,-77.06,14
ROBO,-12.03,-77.05,5
ROBO,-12.03,-77.04,4
ROBO,-12.03,-77.03,7
ROBO,-12.03,-77.02,1
ROBO,-12.03,-77.01,8
ROBO,-12.03,-77.0,4
ROBO,-12.03,-76.99,4
ROBO,-12.03,-76.97,1
ROBO,-12.03,-76.96,3
ROBO,-12.03,-76.95,1
ROBO,-12.03,-76.94,1
ROBO,-12.03,-76.93,1
ROBO,-12.03,-76.92,3
ROBO,-12.03,-75.27,1
ROBO,-12.03,-75.19,1
ROBO,-12.02,-77.13,2
ROBO,-12.02,-77.11,1
ROBO,-12.02,-77.1,8
ROBO,-12.02,-77.09,6
ROBO,-12.02,-77.08,2
ROBO,-12.02,-77.07,2
ROBO,-12.02,-77.06,2
ROBO,-12.02,-77.05,1
ROBO,-12.02,-77.0,6
ROBO,-12.02,-76.99,4
ROBO,-12.02,-76.98,2
ROBO,-12.02,-76.97,4
ROBO,-12.02,-76.95,1
ROBO,-12.02,-76.94,3
ROBO,-12.02,-76.93,2
ROBO,-12.02,-76.92,5
ROBO,-12.02,-76.91,5
ROBO,-12.02,-76.9,2
ROBO,-12.02,-76.89,7
ROBO,-12.02,-76.88,1
ROBO,-12.02,-75.34,1
ROBO,-12.02,-75.28,2
ROBO,-12.01,-77.14,1
ROBO,-12.01,-77.11,2
ROBO,-12.01,-77.1,2
ROBO,-12.01,-77.09,2
ROBO,-12.01,-77.08,2
ROBO,-12.01,-77.07,2
ROBO,-12.01,-77.06,2
ROBO,-12.01,-77.05,8
ROBO,-12.01,-77.04,1
ROBO,-12.01,-77.03,2
ROBO,-12.01,-77.01,4
ROBO,-12.01,-77.0,2
ROBO,-12.01,-76.99,1
ROBO,-12.01,-76.98,2
ROBO,-12.01,-76.94,1
ROBO,-12.01,-76.93,2
ROBO,-12.01,-76.92,2
ROBO,-12.01,-76.91,3
ROBO,-12.01,-76.9,13
ROBO,-12.01,-76.89,2
ROBO,-12.01,-76.88,1
ROBO,-12.01,-76.87,1
ROBO,-12.01,-76.86,1
ROBO,-12.01,-76.85,1
ROBO,-12.01,-75.28,1
ROBO,-12.01,-75.25,2
ROBO,-12.01,-75.24,2
ROBO,-12.0,-77.13,1
ROBO,-12.0,-77.12,2
ROBO,-12.0,-77.11,2
ROBO,-12.0,-77.08,5
ROBO,-12.0,-77.06,8
ROBO,-12.0,-77.05,5
ROBO,-12.0,-77.02,2
ROBO,-12.0,-77.01,2
ROBO,-12.0,-77.0,7
ROBO,-12.0,-76.93,1
ROBO,-12.0,-76.92,2
ROBO,-12.0,-76.88,1
ROBO,-12.0,-76.87,1
ROBO,-12.0,-76.86,2
ROBO,-12.0,-76.85,2
ROBO,-12.0,-75.25,5
ROBO,-11.99,-77.13,7
ROBO,-11.99,-77.12,3
ROBO,-11.99,-77.11,5
ROBO,-11.99,-77.08,2
ROBO,-11.99,-77.07,3
ROBO,-11.99,-77.06,9
ROBO,-11.99,-77.05,2
ROBO,-11.99,-77.02,2
ROBO,-11.99,-77.01,3
ROBO,-11.99,-77.0,2
ROBO,-11.99,-76.94,4
ROBO,-11.99,-76.93,2
ROBO,-11.99,-76.91,2
ROBO,-11.99,-75.26,1
ROBO,-11.99,-75.24,1
ROBO,-11.98,-77.12,6
ROBO,-11.98,-77.11,3
ROBO,-11.98,-77.1,1
ROBO,-11.98,-77.09,2
ROBO,-11.98,-77.08,9
ROBO,-11.98,-77.07,3
ROBO,-11.98,-77.06,13
ROBO,-11.98,-77.05,10
ROBO,-11.98,-77.04,4
ROBO,-11.98,-77.01,3
ROBO,-11.98,-77.0,7
ROBO,-11.98,-76.94,4
ROBO,-11.98,-76.92,1
ROBO,-11.98,-76.9,1
ROBO,-11.98,-76.89,2
ROBO,-11.98,-75.26,1
ROBO,-11.97,-77.13,1
ROBO,-11.97,-77.12,2
ROBO,-11.97,-77.1,1
ROBO,-11.97,-77.09,4
ROBO,-11.97,-77.08,6
ROBO,-11.97,-77.07,5
ROBO,-11.97,-77.06,1
ROBO,-11.97,-77.05,2
ROBO,-11.97,-77.01,4
ROBO,-11.97,-77.0,1
ROBO,-11.97,-76.97,1
ROBO,-11.97,-76.94,1
ROBO,-11.97,-76.89,1
ROBO,-11.97,-75.31,2
ROBO,-11.97,-75.27,2
ROBO,-11.97,-75.25,3
ROBO,-11.97,-75.13,1
ROBO,-11.96,-77.13,1
ROBO,-11.96,-77.11,1
ROBO,-11.96,-77.09,3
ROBO,-11.96,-77.08,5
ROBO,-11.96,-77.07,4
ROBO,-11.96,-77.06,5
ROBO,-11.96,-77.01,1
ROBO,-11.96,-77.0,5
ROBO,-11.96,-76.99,4
ROBO,-11.96,-76.93,1
ROBO,-11.96,-76.89,1
ROBO,-11.95,-77.09,1
ROBO,-11.95,-77.08,2
ROBO,-11.95,-77.07,2
ROBO,-11.95,-77.06,2
ROBO,-11.95,-77.05,2
ROBO,-11.95,-76.99,4
ROBO,-11.95,-76.94,1
ROBO,-11.95,-75.28,2
ROBO,-11.95,-75.27,1
ROBO,-11.94,-77.13,1
ROBO,-11.94,-77.09,1
ROBO,-11.94,-77.08,1
ROBO,-11.94,-77.07,2
ROBO,-11.94,-77.06,5
ROBO,-11.94,-77.04,1
ROBO,-11.94,-77.03,1
ROBO,-11.94,-76.99,1
ROBO,-11.94,-76.95,1
ROBO,-11.94,-76.71,2
ROBO,-11.94,-76.7,2
ROBO,-11.94,-76.63,1
ROBO,-11.94,-75.32,1
ROBO,-11.94,-75.26,2
ROBO,-11.93,-77.1,2
ROBO,-11.93,-77.09,1
ROBO,-11.93,-77.08,1
ROBO,-11.93,-77.07,1
ROBO,-11.93,-77.06,1
ROBO,-11.93,-77.05,3
ROBO,-11.93,-77.04,1
ROBO,-11.93,-76.95,1
ROBO,-11.93,-76.7,1
ROBO,-11.93,-76.69,4
ROBO,-11.93,-76.68,1
ROBO,-11.93,-76.66,2
ROBO,-11.93,-76.65,1
ROBO,-11.92,-77.07,1
ROBO,-11.92,-77.05,2
ROBO,-11.92,-77.04,4
ROBO,-11.92,-77.03,3
ROBO,-11.92,-77.01,1
ROBO,-11.92,-76.67,1
ROBO,-11.92,-76.66,5
ROBO,-11.92,-76.62,2
ROBO,-11.92,-75.32,2
ROBO,-11.92,-75.31,7
ROBO,-11.91,-77.04,2
ROBO,-11.91,-77.03,1
ROBO,-11.91,-77.02,20
ROBO,-11.91,-77.01,1
ROBO,-11.91,-76.96,1
ROBO,-11.91,-76.61,1
ROBO,-11.91,-76.58,1
ROBO,-11.91,-75.33,1
ROBO,-11.91,-75.32,1
ROBO,-11.9,-77.07,1
ROBO,-11.9,-77.04,5
ROBO,-11.9,-77.03,2
ROBO,-11.9,-76.98,1
ROBO,-11.9,-76.97,1
ROBO,-11.9,-76.67,1
ROBO,-11.9,-74.31,6
ROBO,-11.89,-77.04,1
ROBO,-11.89,-77.02,1
ROBO,-11.89,-75.37,1
ROBO,-11.88,-77.13,2
ROBO,-11.88,-77.12,1
ROBO,-11.88,-77.07,1
ROBO,-11.88,-77.03,1
ROBO,-11.88,-77.02,2
ROBO,-11.88,-75.37,1
ROBO,-11.87,-77.13,1
ROBO,-11.87,-77.07,1
ROBO,-11.87,-77.06,2
ROBO,-11.87,-77.05,1
ROBO,-11.87,-77.02,1
ROBO,-11.87,-77.01,2
ROBO,-11.87,-75.32,1
ROBO,-11.86,-77.13,3
ROBO,-11.86,-77.09,1
ROBO,-11.86,-77.08,1
ROBO,-11.86,-77.07,1
ROBO,-11.86,-77.04,2
ROBO,-11.86,-77.01,1
ROBO,-11.86,-77.0,3
ROBO,-11.86,-75.42,1
ROBO,-11.85,-77.15,1
ROBO,-11.85,-77.13,4
ROBO,-11.85,-77.08,2
ROBO,-11.85,-77.03,2
ROBO,-11.85,-76.53,1
ROBO,-11.84,-77.15,1
ROBO,-11.84,-77.1,2
ROBO,-11.84,-77.08,1
ROBO,-11.84,-77.07,1
ROBO,-11.84,-76.38,1
ROBO,-11.84,-75.34,1
ROBO,-11.83,-77.16,2
ROBO,-11.83,-77.15,1
ROBO,-11.83,-77.13,1
ROBO,-11.83,-77.11,1
ROBO,-11.83,-77.07,1
ROBO,-11.83,-77.05,1
ROBO,-11.82,-77.16,1
ROBO,-11.82,-77.13,1
ROBO,-11.82,-77.12,1
ROBO,-11.81,-77.13,1
ROBO,-11.79,-75.49,1
ROBO,-11.78,-75.5,1
ROBO,-11.78,-75.49,2
ROBO,-11.77,-76.3,1
ROBO,-11.77,-75.5,1
ROBO,-11.77,-75.49,1
ROBO,-11.74,-77.15,1
ROBO,-11.73,-74.8,1
ROBO,-11.72,-77.18,1
ROBO,-11.71,-75.47,1
ROBO,-11.7,-76.27,1
ROBO,-11.64,-76.23,1
ROBO,-11.61,-76.21,2
ROBO,-11.6,-76.15,1
ROBO,-11.59,-77.26,1
ROBO,-11.59,-76.08,1
ROBO,-11.58,-77.26,5
ROBO,-11.57,-77.27,7
ROBO,-11.56,-77.27,7
ROBO,-11.54,-77.26,1
ROBO,-11.53,-77.29,1
ROBO,-11.53,-77.25,1
ROBO,-11.53,-75.9,2
ROBO,-11.52,-77.24,1
ROBO,-11.52,-75.9,1
ROBO,-11.51,-77.3,1
ROBO,-11.51,-77.29,2
ROBO,-11.49,-77.3,2
ROBO,-11.49,-77.21,1
ROBO,-11.48,-77.29,1
ROBO,-11.43,-75.69,1
ROBO,-11.43,-75.58,1
ROBO,-11.43,-74.51,1
ROBO,-11.43,-74.49,2
ROBO,-11.43,-74.48,1
ROBO,-11.42,-77.29,1
ROBO,-11.42,-75.78,1
ROBO,-11.42,-75.69,3
ROBO,-11.42,-74.49,1
ROBO,-11.41,-75.68,2
ROBO,-11.41,-69.48,1
ROBO,-11.4,-75.68,1
ROBO,-11.36,-75.66,1
ROBO,-11.33,-74.53,4
ROBO,-11.33,-74.51,1
ROBO,-11.32,-74.54,2
ROBO,-11.32,-74.53,4
ROBO,-11.28,-74.56,1
ROBO,-11.27,-77.33,2
ROBO,-11.26,-77.35,1
ROBO,-11.24,-77.38,1
ROBO,-11.23,-77.63,1
ROBO,-11.23,-77.38,2
ROBO,-11.22,-76.46,1
ROBO,-11.21,-75.33,1
ROBO,-11.21,-74.66,1
ROBO,-11.18,-77.52,1
ROBO,-11.18,-74.66,2
ROBO,-11.16,-75.99,1
ROBO,-11.14,-77.61,1
ROBO,-11.14,-76.43,1
ROBO,-11.14,-75.41,1
ROBO,-11.13,-77.61,1
ROBO,-11.13,-77.54,1
ROBO,-11.12,-77.61,3
ROBO,-11.12,-77.59,2
ROBO,-11.12,-75.36,3
ROBO,-11.12,-75.35,1
ROBO,-11.11,-77.59,4
ROBO,-11.11,-77.58,1
ROBO,-11.1,-77.6,5
ROBO,-11.1,-77.59,3
ROBO,-11.1,-77.41,1
ROBO,-11.09,-77.63,1
ROBO,-11.09,-77.6,6
ROBO,-11.09,-77.59,6
ROBO,-11.09,-77.58,1
ROBO,-11.09,-77.57,1
ROBO,-11.09,-74.69,1
ROBO,-11.08,-77.59,2
ROBO,-11.08,-77.58,1
ROBO,-11.08,-74.73,1
ROBO,-11.07,-77.6,7
ROBO,-11.07,-77.59,2
ROBO,-11.06,-77.58,1
ROBO,-11.06,-75.33,2
ROBO,-11.05,-77.6,1
ROBO,-11.05,-77.59,1
ROBO,-11.05,-75.32,1
ROBO,-11.04,-77.64,1
ROBO,-11.03,-77.42,1
ROBO,-11.02,-77.64,1
ROBO,-11.02,-77.63,1
ROBO,-11.01,-77.66,1
ROBO,-11.0,-74.76,1
ROBO,-10.99,-77.64,1
ROBO,-10.96,-77.65,1
ROBO,-10.96,-74.84,1
ROBO,-10.95,-75.23,1
ROBO,-10.94,-74.9,1
ROBO,-10.93,-77.65,2
ROBO,-10.93,-74.87,2
ROBO,-10.92,-74.88,2
ROBO,-10.9,-74.87,1
ROBO,-10.89,-77.52,1
ROBO,-10.89,-75.29,1
ROBO,-10.87,-77.69,1
ROBO,-10.85,-77.7,1
ROBO,-10.85,-77.69,1
ROBO,-10.84,-76.24,1
ROBO,-10.83,-77.69,1
ROBO,-10.82,-77.71,2
ROBO,-10.81,-77.7,2
ROBO,-10.81,-76.88,2
ROBO,-10.8,-77.72,5
ROBO,-10.8,-77.71,5
ROBO,-10.8,-77.68,1
ROBO,-10.79,-77.72,1
ROBO,-10.79,-77.71,1
ROBO,-10.79,-76.29,1
ROBO,-10.78,-77.72,1
ROBO,-10.77,-77.75,3
ROBO,-10.77,-77.66,1
ROBO,-10.77,-75.81,1
ROBO,-10.76,-77.76,7
ROBO,-10.76,-77.75,4
ROBO,-10.76,-76.26,1
ROBO,-10.76,-75.72,1
ROBO,-10.75,-77.77,3
ROBO,-10.75,-77.76,14
ROBO,-10.75,-77.75,10
ROBO,-10.74,-77.77,1
ROBO,-10.74,-77.76,2
ROBO,-10.73,-77.74,1
ROBO,-10.72,-77.77,1
ROBO,-10.71,-76.26,1
ROBO,-10.7,-77.78,1
ROBO,-10.69,-77.79,1
ROBO,-10.69,-77.78,1
ROBO,-10.69,-76.26,5
ROBO,-10.69,-76.25,2
ROBO,-10.68,-77.82,1
ROBO,-10.68,-76.26,1
ROBO,-10.68,-76.25,2
ROBO,-10.68,-76.24,1
ROBO,-10.67,-77.78,1
ROBO,-10.67,-77.63,1
ROBO,-10.67,-76.27,1
ROBO,-10.67,-76.26,4
ROBO,-10.67,-76.25,7
ROBO,-10.66,-76.26,3
ROBO,-10.66,-76.25,1
ROBO,-10.66,-76.17,1
ROBO,-10.64,-77.8,1
ROBO,-10.62,-77.69,1
ROBO,-10.44,-76.34,1
ROBO,-10.37,-76.2,1
ROBO,-10.33,-77.35,1
ROBO,-10.26,-77.58,1
ROBO,-10.17,-75.85,1
ROBO,-10.15,-77.16,1
ROBO,-10.13,-76.2,1
ROBO,-10.06,-78.16,1
ROBO,-10.06,-78.15,1
ROBO,-10.04,-76.22,1
ROBO,-10.03,-76.58,1
ROBO,-10.02,-76.23,1
ROBO,-10.01,-76.52,1
ROBO,-10.0,-76.24,1
ROBO,-9.99,-77.65,1
ROBO,-9.99,-76.24,2
ROBO,-9.98,-76.24,1
ROBO,-9.97,-76.25,1
ROBO,-9.97,-76.24,1
ROBO,-9.96,-76.25,7
ROBO,-9.95,-76.24,2
ROBO,-9.94,-76.25,5
ROBO,-9.94,-76.24,5
ROBO,-9.93,-76.25,2
ROBO,-9.93,-76.24,9
ROBO,-9.92,-76.24,10
ROBO,-9.92,-76.23,4
ROBO,-9.91,-76.24,1
ROBO,-9.91,-76.23,2
ROBO,-9.91,-76.02,1
ROBO,-9.9,-76.94,1
